"company_name","company_number","company_status","company_type","company_subtype","removed_date","registered_date","nature_of_business","registered_office_address","postcode","sectorCodes","incorporation_year","incorporation_month","incorporation_day","dissolution_year","dissolution_month","dissolution_day","Latitude","Longitude"
"RB CONTRACTS LIMITED","11280080","Active","Private limited company","","","","43220","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","43","2018","3","28","","","","52.45958","-2.03135",
"THE PUNCHBOWL AT BRIDGNORTH LIMITED","5424107","Active","Private limited company","","","","74990","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","74","2005","4","14","","","","52.45958","-2.03135",
"ORTON TECHNICAL SERVICES LIMITED","10154278","Active","Private limited company","","","","99999","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","99","2016","4","28","","","","52.45958","-2.03135",
"ORTON MAINTENANCE LIMITED","8986818","Active","Private limited company","","","","43390","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","43","2014","4","8","","","","52.45958","-2.03135",
"ASG MUSIC LIMITED","6275922","Active","Private limited company","","","","46491 58110","Brooklands House Nimmings Road Halesowen B62 9JE","B62 9JE","46 58","2007","6","11","","","","52.4753","-2.0306099",
"CONSUMER UNIT TELEVISION LIMITED","1697150","Active","Private limited company","","","","60200","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","60","1983","2","7","","","","52.45958","-2.03135",
"C P FABS LIMITED","5195565","Active","Private limited company","","","","25110","Unit 7 Halas Industrial Estate Forge Lane Halesowen B62 8EB","B62 8EB","25","2004","8","2","","","","52.45498","-2.0452499",
"BBE PROPERTIES LIMITED","11873889","Active","Private limited company","","","","68100","Unit A1 Coombswood Industrial Estate Coombswood Way Halesowen B62 8BH","B62 8BH","68","2019","3","11","","","","52.46756","-2.04575",
"MARTIN'S MILL MANAGEMENT COMPANY LTD","3626698","Active","Private limited company","","","","98000","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","98","1998","9","4","","","","52.45958","-2.03135",
"HARTLAND FIXING LTD","9284360","Active","Private limited company","","","","43342","79 Narrow Lane Halesowen Birmingham B62 9PB","B62 9PB","43","2014","10","28","","","","52.46949","-2.02731",
"SANDWELL CARPETS AND VINYL WAREHOUSE LTD","10855748","Active","Private limited company","","","","64209","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","64","2017","7","7","","","","52.45958","-2.03135",
"MGA FINANCIAL PLANNING LIMITED","3983268","Active","Private limited company","","","","66190","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","66","2000","4","28","","","","52.46485","-2.04594",
"ULTRA VAPOUR (WEST BROMWICH) LIMITED","10864494","Active","Private limited company","","","","47190","68 Long Lane Halesowen B62 9LS","B62 9LS","47","2017","7","13","","","","52.471364","-2.034453",
"ULTRA VAPOUR (HALESOWEN) LIMITED","10865251","Active","Private limited company","","","","47190","68 Long Lane Halesowen B62 9LS","B62 9LS","47","2017","7","13","","","","52.471364","-2.034453",
"MUNIR BROS HALAL POULTRY LTD","9675475","Active","Private limited company","","","","46320","49 Long Lane Halesowen B62 9LS","B62 9LS","46","2015","7","8","","","","52.471364","-2.034453",
"KITCHEN KIDS LTD","10381487","Active","Private limited company","","","","85520","23 Rosafield Avenue Halesowen B62 9BU","B62 9BU","85","2016","9","17","","","","52.4613943","-2.0199755",
"DANOPHER LIMITED","10386231","Active","Private limited company","","","","68320","15 Victoria Avenue Halesowen B62 9BL","B62 9BL","68","2016","9","20","","","","52.462463","-2.0189548",
"FITZPATRICK DOORS LTD","10413000","Active","Private limited company","","","","99999","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","99","2016","10","6","","","","52.46485","-2.04594",
"ISJ CONSTRUCTION MANAGEMENT SERVICES LTD","10418048","Active","Private limited company","","","","43999","42 Cloister Drive Halesowen B62 8RA","B62 8RA","43","2016","10","10","","","","52.4470795","-2.0360925",
"SJRC INVESTMENTS","10423377","Active","Private unlimited company","","","","74990","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","74","2016","10","12","","","","52.45958","-2.03135",
"J COOPE LIMITED","10430407","Active","Private limited company","","","","68320","Woodland Cottage Rumbow Lane Walton Hill Romsley Halesowen B62 0LX","B62 0LX","68","2016","10","17","","","","52.41211","-2.0802299",
"SJRC PARTNERS","10433340","Active","Private unlimited company","","","","74990","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","74","2016","10","18","","","","52.45958","-2.03135",
"OCCUPATIONAL HEALTH PERSPECTIVES LIMITED","10300892","Active","Private limited company","","","","86210","202 Bromsgrove Road Hunnington Halesowen B62 0JU","B62 0JU","86","2016","7","28","","","","52.42328","-2.05375",
"THE FIRST CHOICE DIRECTORY LIMITED","10339580","Active","Private limited company","","","","58120","46 Summerfields Avenue Halesowen B62 9NW","B62 9NW","58","2016","8","22","","","","52.4668884","-2.0197199",
"BOWLSCOMPS.COM LIMITED","9882854","Active","Private limited company","","","","93199","138 Summerfields Avenue Halesowen B62 9NT","B62 9NT","93","2015","11","20","","","","52.4668884","-2.0197199",
"NEWBREL HOLDINGS LIMITED","6968107","Active","Private limited company","","","","32990","Gainsford Drive Halesowen Industrial Park Halesowen B62 8BQ","B62 8BQ","32","2009","7","21","","","","52.46061","-2.04785",
"MUSIC EDUCATION SOLUTIONS LIMITED","6624386","Active","Private limited company","","","","85590","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","85","2008","6","19","","","","52.46485","-2.04594",
"FUTURETECH INDUSTRIAL DOORS LIMITED","6705057","Active","Private limited company","","","","99999","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","99","2008","9","23","","","","52.45958","-2.03135",
"SHEPHARDS MOTORS LIMITED","6290693","Active","Private limited company","","","","45200","Unit C Coombs Road Halesowen B62 8AA","B62 8AA","45","2007","6","25","","","","52.46058","-2.04861",
"TDF DESIGN LIMITED","6393835","Active","Private limited company","","","","71111","202 Spies Lane Halesowen West Midlands B62 9SW","B62 9SW","71","2007","10","9","","","","52.4613003","-2.0139452",
"A.B.A CRANES LIMITED","6433976","Active","Private limited company","","","","77390","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","77","2007","11","22","","","","52.45958","-2.03135",
"KANESWOOD LIMITED","6446582","Active","Private limited company","","","","47990","4 Royal Oak Road Halesowen B62 0DZ","B62 0DZ","47","2007","12","6","","","","52.4541391","-2.0195758",
"THE SOMERS SPORTS AND SOCIAL CLUB LIMITED","6353823","Active","Private limited by guarantee without share capital","","","","93120 94990","The Grange Grange Hill Halesowen B62 0JH","B62 0JH","93 94","2007","8","28","","","","52.4433999","-2.04372",
"MIDLAND COLD ROLLED SECTIONS LIMITED","6493376","Active","Private limited company","","","","25110","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","25","2008","2","5","","","","52.45958","-2.03135",
"KIWI DESIGN AND BUILD LTD","7014285","Active","Private limited company","","","","43999","181 - 183 Bromsgrove Road Hunnington Halesowen B62 0JU","B62 0JU","43","2009","9","9","","","","52.42328","-2.05375",
"BALTI TOWERS RESTAURANT LIMITED","7016083","Active","Private limited company","","","","56102","85 Long Lane Halesowen B62 9DJ","B62 9DJ","56","2009","9","11","","","","52.470051","-2.032632",
"THE SIGN SHOP (PENRYN) LIMITED","5004551","Active","Private limited company","","","","74100","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","74","2003","12","30","","","","52.45958","-2.03135",
"TOP ROCK LTD","5087973","Active","Private limited company","","","","23990 31020","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","23 31","2004","3","30","","","","52.45958","-2.03135",
"LIVE CREAKIN LIMITED","4090081","Active","Private limited company","","","","68209","217 Long Lane Halesowen B62 9JT","B62 9JT","68","2000","10","13","","","","52.464094","-2.0293492727272726",
"CENTRAL DEVELOPMENT COMPANY LIMITED","4314223","Active","Private limited company","","","","99999","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","99","2001","10","31","","","","52.45958","-2.03135",
"NEWFIELD ELECTRICAL LIMITED","4747483","Active","Private limited company","","","","43210","Unit A5 Coombs Wood Business Park Coombs Wood Way Halesowen B62 8BH","B62 8BH","43","2003","4","29","","","","52.46756","-2.04575",
"RCT MANUFACTURING LIMITED","4875606","Active","Private limited company","","","","25620 32990","1-2 Halesowen Industrial Park Chancel Way Halesowen B62 8SE","B62 8SE","25 32","2003","8","22","","","","52.45917","-2.04077",
"MATHEMA LIMITED","4441665","Active","Private limited company","","","","32990","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","32","2002","5","17","","","","52.46485","-2.04594",
"ADVANCED VERIFICATION MONITORING LIMITED","4730333","Active","Private limited company","","","","68209","Sitewatch Victoria Road Halesowen B62 8HY","B62 8HY","68","2003","4","10","","","","52.47196","-2.03677",
"CHARTWELLS DEVELOPMENTS LIMITED","4772991","Active","Private limited company","","","","43390 47791","217 Long Lane Halesowen B62 9JT","B62 9JT","43 47","2003","5","21","","","","52.464094","-2.0293492727272726",
"NOKELL FABRICATIONS LIMITED","4541563","Active","Private limited company","","","","25990","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","25","2002","9","20","","","","52.45958","-2.03135",
"FOOTBALL MUNDIAL LIMITED","4149178","Active","Private limited company","","","","93199","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","93","2001","1","29","","","","52.45958","-2.03135",
"TITAN FILM AND HIRE LIMITED","4286565","Active","Private limited company","","","","59112 77390 82302","Unit 1 Vernon Trading Estate New John Street Halesowen B62 8HT","B62 8HT","59 77 82","2001","9","13","","","","52.47108","-2.03773",
"LES WILLIAMS BUILDERS LIMITED","5268363","Active","Private limited company","","","","43390","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","43","2004","10","25","","","","52.45958","-2.03135",
"ROSE OAK DEVELOPMENTS LIMITED","9867939","Active","Private limited company","","","","68100","26 Lydate Road Halesowen B62 0DW","B62 0DW","68","2015","11","11","","","","52.4511336","-2.0171419",
"WOOD FARM (PHASE 2) LTD","9773808","Active","Private limited company","","","","93110","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","93","2015","9","11","","","","52.45958","-2.03135",
"FORGEWOOD MIDLANDS LTD","5885133","Active","Private limited company","","","","41100","2 Manor Abbey Road Halesowen B62 0AJ","B62 0AJ","41","2006","7","24","","","","52.4497226","-2.0241075",
"DAB BOOKKEEPING LIMITED","5934646","Active","Private limited company","","","","69202","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","69","2006","9","14","","","","52.46485","-2.04594",
"A1 ITEMS LTD","7304187","Active","Private limited company","","","","47910","Unit 10 Unit 10 Acorn Park Vernon Road Halsowen B62 8EG","B62 8EG","47","2010","7","5","","","","52.4703","-2.03966",
"REV TECHNOLOGIES LTD","7743277","Active","Private limited company","","","","62012","38 Marshwood Croft Halesowen B62 0EY","B62 0EY","62","2011","8","17","","","","52.4473399","-2.0124",
"CEDARVALE DEVELOPMENTS LIMITED","7797908","Active","Private limited company","","","","41100","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","41","2011","10","5","","","","52.46485","-2.04594",
"WILLS BY LAWYERS LTD","8033912","Active","Private limited company","","","","74909","153 Spies Lane Halesowen B62 9ST","B62 9ST","74","2012","4","17","","","","52.4613003","-2.0139452",
"P H INSTALLATIONS (MIDLANDS) LIMITED","8187069","Active","Private limited company","","","","43342","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","43","2012","8","21","","","","52.45958","-2.03135",
"REYNOLDS FINANCIAL SOLUTIONS LTD","8195987","Active","Private limited company","","","","65110 65120 65300","Spindle Cottage Dayhouse Bank Romsley Halesowen B62 0EU","B62 0EU","65  ","2012","8","30","","","","52.40229","-2.05041",
"BASE MOVIE LIMITED","8201899","Active","Private limited company","","","","59111","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","59","2012","9","5","","","","52.46485","-2.04594",
"CONNECT SERVICES BUILDING SOLUTIONS LTD","8558655","Active","Private limited company","","","","43220 43390","Unit 4 Belfont Trading Estate Mucklow Hill Halesowen B62 8DR","B62 8DR","43 ","2013","6","6","","","","52.45207","-2.03973",
"PRIMAL POP LTD","8594561","Active","Private limited company","","","","31010","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","31","2013","7","2","","","","52.46485","-2.04594",
"E PLAN ENERGY LIMITED","8594105","Active","Private limited company","","","","43220","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","43","2013","7","2","","","","52.45958","-2.03135",
"FENIX CONTAINER LINE LTD","8238255","Active","Private limited company","","","","50200","Unit 4 Steelpark Road Coombswood Court Halesowen B62 8BF","B62 8BF","50","2012","10","3","","","","52.46485","-2.04594",
"RESILIENT MANAGEMENT SOLUTIONS LIMITED","8244768","Active","Private limited company","","","","78109","57 Carters Lane Halesowen B62 0DA","B62 0DA","78","2012","10","9","","","","52.4518202","-2.0196601",
"IWS PUDSEY LIMITED","8531216","Active","Private limited company","","","","59111","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","59","2013","5","16","","","","52.46485","-2.04594",
"YEW TREE WALK LIMITED","8683334","Active","Private limited company","","","","41100","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","41","2013","9","10","","","","52.46485","-2.04594",
"EMT RENOVATIONS LIMITED","8712100","Active","Private limited company","","","","43341","66 Goodrest Avenue Halesowen B62 0HR","B62 0HR","43","2013","10","1","","","","52.4583881","-2.0149581",
"ATL AUTO'S LIMITED","8793032","Active","Private limited company","","","","45200","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","45","2013","11","27","","","","52.45958","-2.03135",
"REVIVING KITCHENS LIMITED","8743844","Active","Private limited company","","","","43999","West Point Second Floor Mucklow Office Park Mucklow Hill Halesowen B62 8DY","B62 8DY","43","2013","10","22","","","","52.45958","-2.03135",
"PARTY SMART LTD","8746402","Active","Private limited company","","","","47990","105 Kent Road Halesowen B62 8PB","B62 8PB","47","2013","10","24","","","","52.455258","-2.0233",
"SOLIHULL WINDOWS LIMITED","8755325","Active","Private limited company","","","","99999","Grove House Coombs Wood Court Steel Park Road Halesowen B62 8BF","B62 8BF","99","2013","10","30","","","","52.46485","-2.04594",
"BIRMINGHAM MOUNT CO LTD","8761129","Active","Private limited company","","","","46480","The Uplands Mucklow Hill Halesowen B62 8BL","B62 8BL","46","2013","11","4","","","","52.4612","-2.03241",
